chunk_id,embedding_text,description_short,description_full,section_title,work_category,rate,unit_norm,qty,source_file,sheet_name,rate_per_unit_label,est_tokens
dc973e323b2c3117d00fc117b2ca7a89,"WORK: electrical_elv
ITEM: c) Loop wiring having 13 Devices (First floor)
SPEC: Supply, Wiring of Manual/Call  Station, Smoke Detector, Heat Detector,  including cost of 1.5mm2 Twisted Pair Tinned Drain wire PVC insulated Screened Fire Proof Cable 1/2 hour rated Make Context Plus UK, Belden,Nexan and 2M Kablo. in and including cost of 25mm (1”) dia. heavy duty PVC conduit make Beta, Popular recessed in wall, columns, slab, floor or above false ceiling with all necessary fixing accessories as per site conditions, 75mm (3”) high PVC junction boxes, pull boxes, steel pull wire
SECTION: Loop Wiring For Fire Alarm Addressable System
UNIT: 1.0",c) Loop wiring having 13 Devices (First floor),"Loop Wiring For Fire Alarm Addressable System — Supply, Wiring of Manual/Call  Station, Smoke Detector, Heat Detector,  including cost of 1.5mm2 Twisted Pair Tinned Drain wire PVC insulated Screened Fire Proof Cable 1/2 hour rated Make Context Plus UK, Belden,Nexan and 2M Kablo. in and including cost of 25mm (1”) dia. heavy duty PVC conduit make Beta, Popular recessed in wall, columns, slab, floor or above false ceiling with all necessary fixing accessories as per site conditions, 75mm (3”) high PVC junction boxes, pull boxes, steel pull wires,  coats of all necessary material, complete in all respects and ready for connections with Fire Alarm devices for following Loops. | c) Loop wiring having 13 Devices (First floor)",Loop Wiring For Fire Alarm Addressable System,electrical_elv,142500.0,1.0,No.,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 142,500 per 1.0",161.25
1204b927416ebee60a3d1b11997af109,"WORK: electrical_elv
ITEM: Supply,Installation  & commissioning of manual stations (manual break glass fire alarm station) with Reset key type make Honey Well Notifier,Hochiki by (UK),Eton  complete in all respects.
SECTION: Manual Stations
UNIT: 4.0","Supply,Installation  & commissioning of manual stations (manual break glass fire alarm station) with Reset key type make Honey Well Notifier,Hochiki by (UK),Eton  complete in all respects.","Manual Stations | Supply,Installation  & commissioning of manual stations (manual break glass fire alarm station) with Reset key type make Honey Well Notifier,Hochiki by (UK),Eton  complete in all respects.",Manual Stations,electrical_elv,30000.0,4.0,Nos,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 30,000 per 4.0",62.5
c0a95aea54ae9e3adf73ddc494a5f529,"WORK: electrical_elv
ITEM: Supply,Installation  & commissioning of alarm sounders (alarm bell) vibrating type with Flasher 150mm (6”) gong fire alarm bell make Honey Well Notifier,Hochiki by (UK),Eton  complete in all respects.
SECTION: Alarm Sounders with Flasher
UNIT: 4.0","Supply,Installation  & commissioning of alarm sounders (alarm bell) vibrating type with Flasher 150mm (6”) gong fire alarm bell make Honey Well Notifier,Hochiki by (UK),Eton  complete in all respects.","Alarm Sounders with Flasher | Supply,Installation  & commissioning of alarm sounders (alarm bell) vibrating type with Flasher 150mm (6”) gong fire alarm bell make Honey Well Notifier,Hochiki by (UK),Eton  complete in all respects.",Alarm Sounders with Flasher,electrical_elv,28500.0,4.0,No.,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 28,500 per 4.0",68.5
25b8248199b89d9d643653e63ae0b780,"WORK: electrical_elv
ITEM: Supply,Installation & commissioning of  following photoelectric type smoke detectors,  low voltage, solid state, Not Radio Active type, uni-polar and chamber with LED alarm indication to be installed on RCC slab or on false ceiling, make Honey Well Notifier,Hochiki by (UK),Eton  complete in all respects.
SECTION: Smoke Detectors
UNIT: 34.0","Supply,Installation & commissioning of  following photoelectric type smoke detectors,  low voltage, solid state, Not Radio Active type, uni-polar and chamber with LED alarm indication to be installed on RCC slab or on false ceiling, make Honey Well Notifier,Hochiki by (UK),Eton  complete in all respects.","Smoke Detectors | Supply,Installation & commissioning of  following photoelectric type smoke detectors,  low voltage, solid state, Not Radio Active type, uni-polar and chamber with LED alarm indication to be installed on RCC slab or on false ceiling, make Honey Well Notifier,Hochiki by (UK),Eton  complete in all respects.",Smoke Detectors,electrical_elv,21000.0,34.0,Nos.,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 21,000 per 34.0",92.0
edcbb1f2061e258cfb5d9744ecba80b3,"WORK: electrical_elv
ITEM: Supply,Installation  and commissioning of addressable having 2 loop facility Micro processor based Fire Alarm Control Panel,  suppression consisting of initiating zones, touch screen enable text reconfiguring ,QWERT keyboard built in power supply, including stand by battery, alarm and trouble indication, silence alarm and rest system, general alarm and rest system, general alarm facility,  make Honey Well Notifier,Eton  including cost of testing and configuring at site complete in all respects.
SECTION: Fire Alarm Control Panel
UNIT: 1.0","Supply,Installation  and commissioning of addressable having 2 loop facility Micro processor based Fire Alarm Control Panel,  suppression consisting of initiating zones, touch screen enable text reconfiguring ,QWERT keyboard built in power supply, including stand by battery, alarm and trouble indication, silence alarm and rest system, general alarm and rest system, general alarm facility,  make Honey Well Notifier,Eton  including cost of testing and configuring at site complete in all respects.","Fire Alarm Control Panel | Supply,Installation  and commissioning of addressable having 2 loop facility Micro processor based Fire Alarm Control Panel,  suppression consisting of initiating zones, touch screen enable text reconfiguring ,QWERT keyboard built in power supply, including stand by battery, alarm and trouble indication, silence alarm and rest system, general alarm and rest system, general alarm facility,  make Honey Well Notifier,Eton  including cost of testing and configuring at site complete in all respects.",Fire Alarm Control Panel,electrical_elv,785400.0,1.0,,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 785,400 per 1.0",142.5
567eee6262066fb223bffd7598eec692,"WORK: electrical_elv
ITEM: Supply, Wiring for each Computer/Wifi/data point included cost of 1 no. 4 pair CAT- 6 (UTP) cable tinned copper conductor PVC insulated PVC sheathed manufactured by 3M (Krone), Nordan to support data rates upto1GBits/s. or more than 1 GBits/s  with connections at both ends, designation labels. Cable shall be installed from main server to patch panel for interconnecting of active components (switch hubs) as per route shown on drawings in prelaid conduit, Including steel pull wire, all necessary accessories and cost of computer Socket RJ-45 make , 3M, Nordan  all necessary materials and accessories, complete in all respects.
SECTION: Computer Points/Wifi/Data
UNIT: 7.0","Supply, Wiring for each Computer/Wifi/data point included cost of 1 no. 4 pair CAT- 6 (UTP) cable tinned copper conductor PVC insulated PVC sheathed manufactured by 3M (Krone), Nordan to support data rates upto1GBits/s. or more than 1 GBits/s  with connections at both ends, designation labels. Cable shall be installed from main server to patch panel for interconnecting of active components (switch hubs) as per route shown on drawings in prelaid conduit, Including steel pull wire, all necessary accessories and cost of computer Socket RJ-45 make , 3M, Nordan  all necessary materials and accessories, complete in all respects.","Computer Points/Wifi/Data | Supply, Wiring for each Computer/Wifi/data point included cost of 1 no. 4 pair CAT- 6 (UTP) cable tinned copper conductor PVC insulated PVC sheathed manufactured by 3M (Krone), Nordan to support data rates upto1GBits/s. or more than 1 GBits/s  with connections at both ends, designation labels. Cable shall be installed from main server to patch panel for interconnecting of active components (switch hubs) as per route shown on drawings in prelaid conduit, Including steel pull wire, all necessary accessories and cost of computer Socket RJ-45 make , 3M, Nordan  all necessary materials and accessories, complete in all respects.",Computer Points/Wifi/Data,electrical_elv,7900.0,7.0,Nos.,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 7,900 per 7.0",175.5
01a9cfa8e0ea5d42ae651f21b3ef38e8,"WORK: electrical_elv
ITEM: Supply and installation and connecting of face plate with RJ-45  outlets make , 3M, Legrand  faceplate  .
SECTION: Computer/Printer/Data  Outlet
UNIT: 7.0","Supply and installation and connecting of face plate with RJ-45  outlets make , 3M, Legrand  faceplate  .","Computer/Printer/Data  Outlet | Supply and installation and connecting of face plate with RJ-45  outlets make , 3M, Legrand  faceplate  .",Computer/Printer/Data  Outlet,electrical_elv,2365.0,7.0,Nos.,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 2,365 per 7.0",45.25
43cedbfa1fd512fc6aee39a2e12ac5f7,"WORK: electrical_elv
ITEM: Supply, Wiring for each telephone point in preinstalled outlet boxes with 4 pair CAT- 6  (UTP) telephone cable tinned copper conductor PVC insulated PVC sheathed manufactured by  3M  from respective TJB in and including cost of 1"" dia. PVC conduit heavy duty make  Beta or Popular recessed in slabs, walls, columns or above false ceiling or as required as per site conditions  all necessary materials & accessories, complete in all respects. Maximum 4 telephone cables each of 4 pairs can be pulled through 1” dia PVC conduit.
SECTION: Telephone Points
UNIT: 10.0","Supply, Wiring for each telephone point in preinstalled outlet boxes with 4 pair CAT- 6  (UTP) telephone cable tinned copper conductor PVC insulated PVC sheathed manufactured by  3M  from respective TJB in and including cost of 1"" dia. PVC conduit heavy duty make  Beta or Popular recessed in slabs, walls, columns or above false ceiling or as required as per site conditions  all necessary materials & accessories, complete in all respects. Maximum 4 telephone cables each of 4 pairs can be pulled through 1” dia PVC conduit.","Telephone Points | Supply, Wiring for each telephone point in preinstalled outlet boxes with 4 pair CAT- 6  (UTP) telephone cable tinned copper conductor PVC insulated PVC sheathed manufactured by  3M  from respective TJB in and including cost of 1"" dia. PVC conduit heavy duty make  Beta or Popular recessed in slabs, walls, columns or above false ceiling or as required as per site conditions  all necessary materials & accessories, complete in all respects. Maximum 4 telephone cables each of 4 pairs can be pulled through 1” dia PVC conduit.",Telephone Points,electrical_elv,7900.0,10.0,Nos.,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 7,900 per 10.0",147.5
efc287054809f66f8d0582f7d89c4d11,"WORK: electrical_elv
ITEM: Supply, installation and commissioning of telephone junction box 50/5 make 3M of approved colour, designation label as per drawing, including disconnecting modules of 1 Nos. Type 1/10 LSA Plus Profile Krone Germany No. 6089/1/102/02 for incoming and out going telephone cables, all necessary accessories complete in all respects.
SECTION: Telephone Junction Box 10 Pairs (TJB) (MTJB)
UNIT: 3.0","Supply, installation and commissioning of telephone junction box 50/5 make 3M of approved colour, designation label as per drawing, including disconnecting modules of 1 Nos. Type 1/10 LSA Plus Profile Krone Germany No. 6089/1/102/02 for incoming and out going telephone cables, all necessary accessories complete in all respects.","Telephone Junction Box 10 Pairs (TJB) (MTJB) | Supply, installation and commissioning of telephone junction box 50/5 make 3M of approved colour, designation label as per drawing, including disconnecting modules of 1 Nos. Type 1/10 LSA Plus Profile Krone Germany No. 6089/1/102/02 for incoming and out going telephone cables, all necessary accessories complete in all respects.",Telephone Junction Box 10 Pairs (TJB) (MTJB),electrical_elv,6600.0,3.0,Nos.,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 6,600 per 3.0",105.0
5c5b02f0da6be9fc90e00cdd69b93f71,"WORK: electrical_elv
ITEM: Supply and installation and connecting of face plate for 1 no RJ-11  outlets make  3M, Legrand.
SECTION: Telephone Outlet (RJ-11)
UNIT: 10.0","Supply and installation and connecting of face plate for 1 no RJ-11  outlets make  3M, Legrand.","Telephone Outlet (RJ-11) | Supply and installation and connecting of face plate for 1 no RJ-11  outlets make  3M, Legrand.",Telephone Outlet (RJ-11),electrical_elv,2365.0,10.0,Nos.,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 2,365 per 10.0",41.75
8aac7683fe168486b47f041191fbbc34,"WORK: electrical_elv
ITEM: Supply installation and commissioning of CCTV Camera Wiring to be wired with 4 Pair CAT-6 UTP cable make 3M, Norden, Legrand Belanko Large Rocker and including cost of 1” dia. heavy duty PVC conduit make Beta, Popular recessed with connections at both ends, designation labels.
SECTION: Digital Camera CCTV Wiring
UNIT: 16.0","Supply installation and commissioning of CCTV Camera Wiring to be wired with 4 Pair CAT-6 UTP cable make 3M, Norden, Legrand Belanko Large Rocker and including cost of 1” dia. heavy duty PVC conduit make Beta, Popular recessed with connections at both ends, designation labels.","Digital Camera CCTV Wiring | Supply installation and commissioning of CCTV Camera Wiring to be wired with 4 Pair CAT-6 UTP cable make 3M, Norden, Legrand Belanko Large Rocker and including cost of 1” dia. heavy duty PVC conduit make Beta, Popular recessed with connections at both ends, designation labels.",Digital Camera CCTV Wiring,electrical_elv,9680.0,16.0,Nos.,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 9,680 per 16.0",87.75
e594d7a43383e88a35fd53a12b88cb50,"WORK: electrical_elv
ITEM: Supply, installation and commissioning of speakers wiring, to be wired with PVC insulated, PVC sheathed twin core 40/0076, 300/500 Volt. Grade, in and including cost of and 1” dia. Heavy duty PVC conduit, recessed in walls, floor, column, slab or as required as per site conditions, all PVC conduit accessories, pull boxes, steel pull wires, complete all respects.
SECTION: Wiring For Loud Speakers
UNIT: 12.0","Supply, installation and commissioning of speakers wiring, to be wired with PVC insulated, PVC sheathed twin core 40/0076, 300/500 Volt. Grade, in and including cost of and 1” dia. Heavy duty PVC conduit, recessed in walls, floor, column, slab or as required as per site conditions, all PVC conduit accessories, pull boxes, steel pull wires, complete all respects.","Wiring For Loud Speakers | Supply, installation and commissioning of speakers wiring, to be wired with PVC insulated, PVC sheathed twin core 40/0076, 300/500 Volt. Grade, in and including cost of and 1” dia. Heavy duty PVC conduit, recessed in walls, floor, column, slab or as required as per site conditions, all PVC conduit accessories, pull boxes, steel pull wires, complete all respects.",Wiring For Loud Speakers,electrical_elv,5645.0,12.0,Nos.,ELECTRIC WORKS.xlsx,ELECTRIC WORKS,"Rs. 5,645 per 12.0",109.0
d68562ea35cb439e0576229b3c8daabd,"WORK: electrical_elv
ITEM: Bore for earthing of LT Panel
SPEC: Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.
SECTION: Earthing System - Bore Type
UNIT: nos",Bore for earthing of LT Panel,"Earthing System - Bore Type — Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification. | Bore for earthing of LT Panel",Earthing System - Bore Type,electrical_elv,85000.0,nos,1.0,Earthing System.xlsx,Earthing System ,"Rs. 85,000 per nos",104.25
c5be4d384ea77e27e896900a5191994c,"WORK: electrical_elv
ITEM: Bore for earthing of Generator Body
SPEC: Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.
SECTION: Earthing System - Bore Type
UNIT: nos",Bore for earthing of Generator Body,"Earthing System - Bore Type — Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification. | Bore for earthing of Generator Body",Earthing System - Bore Type,electrical_elv,85000.0,nos,1.0,Earthing System.xlsx,Earthing System ,"Rs. 85,000 per nos",105.75
49585123d854cf4f7f38ff52a49ed7fc,"WORK: electrical_elv
ITEM: Bore for earthing of Generator Neutral
SPEC: Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.
SECTION: Earthing System - Bore Type
UNIT: nos",Bore for earthing of Generator Neutral,"Earthing System - Bore Type — Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification. | Bore for earthing of Generator Neutral",Earthing System - Bore Type,electrical_elv,85000.0,nos,1.0,Earthing System.xlsx,Earthing System ,"Rs. 85,000 per nos",106.5
978c248498d1d31877f69b3fdbdb8e7d,"WORK: electrical_elv
ITEM: Supply and installation  of G.I pipe 50mm (2"") dia. 14 SWG and tinned spike to be installed in premade bore, all G.I pipe accessories like tees, bends, sockets etc.: G.I pipe shall have 1/2"" predrilled hole at every 6"" distance. G.I pipe shall be connected to tinned copper spike as per detail shown on drawing, complete in all respects. 
NOTE: Length of pipe shall depend upon the depth of the bore. Payment shall be made as per actual length installed.
SPEC: Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.
SECTION: Earthing System - Bore Type
UNIT: rft","Supply and installation  of G.I pipe 50mm (2"") dia. 14 SWG and tinned spike to be installed in premade bore, all G.I pipe accessories like tees, bends, sockets etc.: G.I pipe shall have 1/2"" predrilled hole at every 6"" distance. G.I pipe shall be connected to tinned copper spike as per detail shown on drawing, complete in all respects. 
NOTE: Length of pipe shall depend upon the depth of the bore. Payment shall be made as per actual length installed.","Earthing System - Bore Type — Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification. | Supply and installation  of G.I pipe 50mm (2"") dia. 14 SWG and tinned spike to be installed in premade bore, all G.I pipe accessories like tees, bends, sockets etc.: G.I pipe shall have 1/2"" predrilled hole at every 6"" distance. G.I pipe shall be connected to tinned copper spike as per detail shown on drawing, complete in all respects. 
NOTE: Length of pipe shall depend upon the depth of the bore. Payment shall be made as per actual length installed.",Earthing System - Bore Type,electrical_elv,1920.0,rft,,Earthing System.xlsx,Earthing System ,"Rs. 1,920 per rft",210.5
2fa7881ea0e092098058f4b064d4a611,"WORK: electrical_elv
ITEM: Supply, installation of tinned copper spike  to be manufactured as per detail shown on drawing. Spike shall be installed at bottom of G.I pipe, all nuts and bolts, complete in all respect.
SPEC: Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike
SECTION: Earthing System - Bore Type
UNIT: nos","Supply, installation of tinned copper spike  to be manufactured as per detail shown on drawing. Spike shall be installed at bottom of G.I pipe, all nuts and bolts, complete in all respect.","Earthing System - Bore Type — Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike | Supply, installation of tinned copper spike  to be manufactured as per detail shown on drawing. Spike shall be installed at bottom of G.I pipe, all nuts and bolts, complete in all respect.",Earthing System - Bore Type,electrical_elv,49500.0,nos,,Earthing System.xlsx,Earthing System ,"Rs. 49,500 per nos",149.25
c56a3fd063aafa25c5f11072d83530cd,"WORK: electrical_elv
ITEM: 70 mm sq. SCC
SPEC: Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike

Copper Conductor

Supply, installation and connections of earthing leads consisting of stranded electrolytic copper conductor of following sizes to be installed in prelai
SECTION: Earthing System - Bore Type
UNIT: rft",70 mm sq. SCC,"Earthing System - Bore Type — Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike

Copper Conductor

Supply, installation and connections of earthing leads consisting of stranded electrolytic copper conductor of following sizes to be installed in prelaid G.I pipe and connected to tinned copper spike and to ECP in electrical room as per detail shown on drawings or as per the instructions of the engineer. Earthing leads shall be installed in G.I pipe, including cost of brass nuts, bolts, washers, all necessary accessories, complete in all respects. Joints of copper conductor with G.I pipe shall be covered with 3 coats of bitumen. 
NOTE: Length of conductor shall depend upon the depth of the bore. Payment shall be made as per actual length installed. | 70 mm sq. SCC",Earthing System - Bore Type,electrical_elv,1665.0,rft,,Earthing System.xlsx,Earthing System ,"Rs. 1,665 per rft",148.5
bfa3f2247fd0e6d0305d4615c2aa286a,"WORK: electrical_elv
ITEM: Supply and installation of heavy duty 40mm dia PVC conduit to be installed in walls, floor, columns or as required as per site conditions including cost of all PVC conduit accessories, steel pull wires, complete in all respects.
SPEC: Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike

Copper Conductor

Supply, installation and connections of earthing leads consisting of stranded electrolytic copper conductor of following sizes to be installed in prelai
SECTION: Earthing System - Bore Type
UNIT: rft","Supply and installation of heavy duty 40mm dia PVC conduit to be installed in walls, floor, columns or as required as per site conditions including cost of all PVC conduit accessories, steel pull wires, complete in all respects.","Earthing System - Bore Type — Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike

Copper Conductor

Supply, installation and connections of earthing leads consisting of stranded electrolytic copper conductor of following sizes to be installed in prelaid G.I pipe and connected to tinned copper spike and to ECP in electrical room as per detail shown on drawings or as per the instructions of the engineer. Earthing leads shall be installed in G.I pipe, including cost of brass nuts, bolts, washers, all necessary accessories, complete in all respects. Joints of copper conductor with G.I pipe shall be covered with 3 coats of bitumen. 
NOTE: Length of conductor shall depend upon the depth of the bore. Payment shall be made as per actual length installed.

P.V.C. Conduit and Accessories | Supply and installation of heavy duty 40mm dia PVC conduit to be installed in walls, floor, columns or as required as per site conditions including cost of all PVC conduit accessories, steel pull wires, complete in all respects.",Earthing System - Bore Type,electrical_elv,230.0,rft,300.0,Earthing System.xlsx,Earthing System ,Rs. 230 per rft,202.25
70812af0e212ca7cc5fee3097ba3db65,"WORK: electrical_elv
ITEM: Supply and installation of sactionable copper test link in electrical room made of copper plate not less than 300mm long x 50mm wide x 6mm thick with necessary holes, all fixing accessories of the copper plates on the wall, brass nuts, bolts, washers, including cost of all necessary materials, complete in all respects.
SPEC: Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike

Copper Conductor

Supply, installation and connections of earthing leads consisting of stranded electrolytic copper conductor of following sizes to be installed in prelai
SECTION: Earthing System - Bore Type
UNIT: nos","Supply and installation of sactionable copper test link in electrical room made of copper plate not less than 300mm long x 50mm wide x 6mm thick with necessary holes, all fixing accessories of the copper plates on the wall, brass nuts, bolts, washers, including cost of all necessary materials, complete in all respects.","Earthing System - Bore Type — Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike

Copper Conductor

Supply, installation and connections of earthing leads consisting of stranded electrolytic copper conductor of following sizes to be installed in prelaid G.I pipe and connected to tinned copper spike and to ECP in electrical room as per detail shown on drawings or as per the instructions of the engineer. Earthing leads shall be installed in G.I pipe, including cost of brass nuts, bolts, washers, all necessary accessories, complete in all respects. Joints of copper conductor with G.I pipe shall be covered with 3 coats of bitumen. 
NOTE: Length of conductor shall depend upon the depth of the bore. Payment shall be made as per actual length installed.

P.V.C. Conduit and Accessories

ECP (in inspection Chamber) | Supply and installation of sactionable copper test link in electrical room made of copper plate not less than 300mm long x 50mm wide x 6mm thick with necessary holes, all fixing accessories of the copper plates on the wall, brass nuts, bolts, washers, including cost of all necessary materials, complete in all respects.",Earthing System - Bore Type,electrical_elv,35000.0,nos,,Earthing System.xlsx,Earthing System ,"Rs. 35,000 per nos",225.25
43e23843a8a086f8164fbca1de9c259e,"WORK: electrical_elv
ITEM: Construction of Earth pit / Inspection Chamber as per dimension and detail shown in drawing with heavy duty RCC cover with lifting hooks and these words written with paint on cover ""EARTHING PIT"", complete in all respects.
SPEC: Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike

Copper Conductor

Supply, installation and connections of earthing leads consisting of stranded electrolytic copper conductor of following sizes to be installed in prelai
SECTION: Earthing System - Bore Type
UNIT: nos","Construction of Earth pit / Inspection Chamber as per dimension and detail shown in drawing with heavy duty RCC cover with lifting hooks and these words written with paint on cover ""EARTHING PIT"", complete in all respects.","Earthing System - Bore Type — Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike

Copper Conductor

Supply, installation and connections of earthing leads consisting of stranded electrolytic copper conductor of following sizes to be installed in prelaid G.I pipe and connected to tinned copper spike and to ECP in electrical room as per detail shown on drawings or as per the instructions of the engineer. Earthing leads shall be installed in G.I pipe, including cost of brass nuts, bolts, washers, all necessary accessories, complete in all respects. Joints of copper conductor with G.I pipe shall be covered with 3 coats of bitumen. 
NOTE: Length of conductor shall depend upon the depth of the bore. Payment shall be made as per actual length installed.

P.V.C. Conduit and Accessories

ECP (in inspection Chamber)

Earth pit / Inspection Chamber | Construction of Earth pit / Inspection Chamber as per dimension and detail shown in drawing with heavy duty RCC cover with lifting hooks and these words written with paint on cover ""EARTHING PIT"", complete in all respects.",Earthing System - Bore Type,electrical_elv,22500.0,nos,,Earthing System.xlsx,Earthing System ,"Rs. 22,500 per nos",200.75
b0ef7f4702ad6f629c5a163f0e0a5501,"WORK: electrical_elv
ITEM: Testing of the earthing system with ""Earth Tester"" along with other testing accessories. Testing shall be performed in the presence of the Engineer and written test result duly verified by the Engineer shall be submitted to the Client for his record.
SPEC: Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike

Copper Conductor

Supply, installation and connections of earthing leads consisting of stranded electrolytic copper conductor of following sizes to be installed in prelai
SECTION: Earthing System - Bore Type
UNIT: job","Testing of the earthing system with ""Earth Tester"" along with other testing accessories. Testing shall be performed in the presence of the Engineer and written test result duly verified by the Engineer shall be submitted to the Client for his record.","Earthing System - Bore Type — Drilling of earth bore 3"" (75mm) dia up to 10' below permanent water table, back filling, ramming, complete in all respect. Earthing bores shall be made at 6'-0"" away from foundation and distance between earth bore shall not be less than 10'-0"" to achieve desire earth resistance mentioned in specification.

Tinned Copper Spike

Copper Conductor

Supply, installation and connections of earthing leads consisting of stranded electrolytic copper conductor of following sizes to be installed in prelaid G.I pipe and connected to tinned copper spike and to ECP in electrical room as per detail shown on drawings or as per the instructions of the engineer. Earthing leads shall be installed in G.I pipe, including cost of brass nuts, bolts, washers, all necessary accessories, complete in all respects. Joints of copper conductor with G.I pipe shall be covered with 3 coats of bitumen. 
NOTE: Length of conductor shall depend upon the depth of the bore. Payment shall be made as per actual length installed.

P.V.C. Conduit and Accessories

ECP (in inspection Chamber)

Earth pit / Inspection Chamber | Testing of the earthing system with ""Earth Tester"" along with other testing accessories. Testing shall be performed in the presence of the Engineer and written test result duly verified by the Engineer shall be submitted to the Client for his record.",Earthing System - Bore Type,electrical_elv,45000.0,job,1.0,Earthing System.xlsx,Earthing System ,"Rs. 45,000 per job",207.75
